dataset,Coleta,Dia,Vaso,Classe,Tempo_evento,linha_global_evento,Pres_evento,delta_pressao,limiar_delta_pressao,linha_global_corte_inicio,linha_global_corte_fim,Tempo_corte_inicio,Tempo_corte_fim,linhas_corte
dia_20_mais,Página13,21.0,,1,401.35,23224,93.9,0.010000000000005116,0.010000000000005116,23194,23254,394.99,408.35,61
dia_20_mais,Página13,21.0,,1,401.56,23225,93.89,0.010000000000005116,0.010000000000005116,23195,23255,395.2,408.56,61
dia_20_mais,Página13,21.0,,1,401.76,23226,93.9,0.010000000000005116,0.010000000000005116,23196,23256,395.4,408.76,61
dia_20_mais,Página13,21.0,,1,401.98,23227,93.89,0.010000000000005116,0.010000000000005116,23197,23257,395.61,409.07,61
dia_20_mais,Página13,21.0,,1,403.9,23236,93.9,0.010000000000005116,0.010000000000005116,23206,23266,397.53,410.95,61
dia_20_mais,Página13,21.0,,1,404.11,23237,93.89,0.010000000000005116,0.010000000000005116,23207,23267,397.74,411.17,61
dia_20_mais,Página13,21.0,,1,404.32,23238,93.9,0.010000000000005116,0.010000000000005116,23208,23268,397.97,411.38,61
dia_20_mais,Página13,21.0,,1,404.74,23240,93.89,0.010000000000005116,0.010000000000005116,23210,23270,398.38,411.79,61
dia_20_mais,Página13,21.0,,1,406.01,23246,93.9,0.010000000000005116,0.010000000000005116,23216,23276,399.64,413.06,61
dia_20_mais,Página13,21.0,,1,406.22,23247,93.89,0.010000000000005116,0.010000000000005116,23217,23277,399.84,413.27,61
dia_20_mais,Página13,21.0,,1,410.13,23262,93.9,0.010000000000005116,0.010000000000005116,23232,23292,403.06,416.45,61
dia_20_mais,Página13,21.0,,1,410.33,23263,93.89,0.010000000000005116,0.010000000000005116,23233,23293,403.26,416.66,61
dia_20_mais,Página13,21.0,,1,410.95,23266,93.9,0.010000000000005116,0.010000000000005116,23236,23296,403.9,417.29,61
dia_20_mais,Página13,21.0,,1,411.17,23267,93.89,0.010000000000005116,0.010000000000005116,23237,23297,404.11,417.5,61
dia_20_mais,Página13,21.0,,1,415.62,23288,93.9,0.010000000000005116,0.010000000000005116,23258,23318,409.28,422.59,61
dia_20_mais,Página13,21.0,,1,415.82,23289,93.89,0.010000000000005116,0.010000000000005116,23259,23319,409.48,422.8,61
dia_20_mais,Página13,21.0,,1,420.9,23310,93.88,0.010000000000005116,0.010000000000005116,23280,23340,413.93,427.26,61
dia_20_mais,Página13,21.0,,1,421.12,23311,93.89,0.010000000000005116,0.010000000000005116,23281,23341,414.14,427.46,61
dia_20_mais,Página13,21.0,,1,421.32,23312,93.88,0.010000000000005116,0.010000000000005116,23282,23342,414.35,427.68,61
dia_20_mais,Página13,21.0,,1,421.53,23313,93.89,0.010000000000005116,0.010000000000005116,23283,23343,414.57,427.91,61
dia_20_mais,Página13,21.0,,1,422.38,23317,93.9,0.010000000000005116,0.010000000000005116,23287,23347,415.4,428.73,61
dia_20_mais,Página13,21.0,,1,422.59,23318,93.89,0.010000000000005116,0.010000000000005116,23288,23348,415.62,428.98,61
dia_20_mais,Página13,21.0,,1,423.67,23323,93.88,0.010000000000005116,0.010000000000005116,23293,23353,416.66,430.03,61
dia_20_mais,Página13,21.0,,1,423.88,23324,93.89,0.010000000000005116,0.010000000000005116,23294,23354,416.88,430.24,61
dia_20_mais,Página13,21.0,,1,426.21,23335,93.88,0.010000000000005116,0.010000000000005116,23305,23365,419.7,433.15,61
dia_20_mais,Página13,21.0,,1,426.41,23336,93.89,0.010000000000005116,0.010000000000005116,23306,23366,420.08,433.37,61
dia_20_mais,Página13,21.0,,1,428.73,23347,93.88,0.010000000000005116,0.010000000000005116,23317,23377,422.38,435.69,61
dia_20_mais,Página13,21.0,,1,428.98,23348,93.89,0.010000000000005116,0.010000000000005116,23318,23378,422.59,435.9,61
dia_20_mais,Página13,21.0,,1,430.44,23355,93.9,0.010000000000005116,0.010000000000005116,23325,23385,424.09,437.46,61
dia_20_mais,Página13,21.0,,1,430.65,23356,93.89,0.010000000000005116,0.010000000000005116,23326,23386,424.3,437.67,61
dia_20_mais,Página13,21.0,,1,435.69,23377,93.88,0.010000000000005116,0.010000000000005116,23347,23407,428.73,442.17,61
dia_20_mais,Página13,21.0,,1,435.9,23378,93.89,0.010000000000005116,0.010000000000005116,23348,23408,428.98,442.37,61
dia_20_mais,Página13,21.0,,1,451.86,23450,93.9,0.010000000000005116,0.010000000000005116,23420,23480,445.54,458.86,61
dia_20_mais,Página13,21.0,,1,452.07,23451,93.89,0.010000000000005116,0.010000000000005116,23421,23481,445.75,459.07,61
dia_20_mais,Página13,21.0,,1,460.12,23486,93.88,0.010000000000005116,0.010000000000005116,23456,23516,453.14,466.52,61
dia_20_mais,Página13,21.0,,1,460.33,23487,93.89,0.010000000000005116,0.010000000000005116,23457,23517,453.38,466.77,61
dia_20_mais,Página13,21.0,,1,461.38,23492,93.9,0.010000000000005116,0.010000000000005116,23462,23522,454.43,467.83,61
dia_20_mais,Página13,21.0,,1,461.59,23493,93.89,0.010000000000005116,0.010000000000005116,23463,23523,454.63,468.04,61
dia_20_mais,Página13,21.0,,1,463.8,23503,93.88,0.010000000000005116,0.010000000000005116,23473,23533,456.93,470.75,61
dia_20_mais,Página13,21.0,,1,464.01,23504,93.89,0.010000000000005116,0.010000000000005116,23474,23534,457.45,470.96,61
dia_20_mais,Página13,21.0,,1,465.05,23509,93.88,0.010000000000005116,0.010000000000005116,23479,23539,458.65,472.01,61
dia_20_mais,Página13,21.0,,1,465.25,23510,93.89,0.010000000000005116,0.010000000000005116,23480,23540,458.86,472.26,61
dia_20_mais,Página13,21.0,,1,470.96,23534,93.88,0.010000000000005116,0.010000000000005116,23504,23564,464.01,477.29,61
dia_20_mais,Página13,21.0,,1,471.18,23535,93.89,0.010000000000005116,0.010000000000005116,23505,23565,464.21,477.5,61
dia_20_mais,Página13,21.0,,1,472.01,23539,93.88,0.010000000000005116,0.010000000000005116,23509,23569,465.05,478.36,61
dia_20_mais,Página13,21.0,,1,472.26,23540,93.89,0.010000000000005116,0.010000000000005116,23510,23570,465.25,478.57,61
dia_20_mais,Página13,21.0,,1,473.32,23545,93.88,0.010000000000005116,0.010000000000005116,23515,23575,466.31,479.61,61
dia_20_mais,Página13,21.0,,1,473.53,23546,93.89,0.010000000000005116,0.010000000000005116,23516,23576,466.52,479.82,61
dia_20_mais,Página13,21.0,,1,473.74,23547,93.88,0.010000000000005116,0.010000000000005116,23517,23577,466.77,480.04,61
dia_20_mais,Página13,21.0,,1,473.94,23548,93.89,0.010000000000005116,0.010000000000005116,23518,23578,466.97,480.25,61
dia_20_mais,Página13,21.0,,1,475.81,23557,93.9,0.010000000000005116,0.010000000000005116,23527,23587,468.88,482.79,61
dia_20_mais,Página13,21.0,,1,476.02,23558,93.89,0.010000000000005116,0.010000000000005116,23528,23588,469.08,482.99,61
dia_20_mais,Página13,21.0,,1,482.41,23586,93.88,0.010000000000005116,0.010000000000005116,23556,23616,475.61,488.91,61
dia_20_mais,Página13,21.0,,1,482.79,23587,93.89,0.010000000000005116,0.010000000000005116,23557,23617,475.81,489.11,61
dia_20_mais,Página13,21.0,,1,486.38,23604,93.88,0.010000000000005116,0.010000000000005116,23574,23634,479.4,492.93,61
dia_20_mais,Página13,21.0,,1,486.61,23605,93.89,0.010000000000005116,0.010000000000005116,23575,23635,479.61,493.14,61
dia_20_mais,Página13,21.0,,1,493.77,23638,93.88,0.010000000000005116,0.010000000000005116,23608,23668,487.23,500.72,61
dia_20_mais,Página13,21.0,,1,493.98,23639,93.89,0.010000000000005116,0.010000000000005116,23609,23669,487.44,500.93,61
dia_20_mais,Página13,21.0,,1,503.7,23682,93.88,0.010000000000005116,0.010000000000005116,23652,23712,497.34,510.64,61
dia_20_mais,Página13,21.0,,1,503.91,23683,93.89,0.010000000000005116,0.010000000000005116,23653,23713,497.56,510.87,61
dia_20_mais,Página13,21.0,,1,515.72,23736,93.88,0.010000000000005116,0.010000000000005116,23706,23747,509.4,518.13,42
dia_20_mais,Página13,21.0,,1,515.92,23737,93.89,0.010000000000005116,0.010000000000005116,23707,23747,509.6,518.13,41
dia_20_mais,Página14,21.0,,1,92.36,23750,93.92,0.010000000000005116,0.010000000000005116,23748,23780,91.96,99.29,33
dia_20_mais,Página14,21.0,,1,92.57,23751,93.91,0.010000000000005116,0.010000000000005116,23748,23781,91.96,99.51,34
dia_20_mais,Página14,21.0,,1,92.81,23752,93.92,0.010000000000005116,0.010000000000005116,23748,23782,91.96,99.72,35
dia_20_mais,Página14,21.0,,1,93.02,23753,93.91,0.010000000000005116,0.010000000000005116,23748,23783,91.96,99.92,36
dia_20_mais,Página14,21.0,,1,93.43,23755,93.92,0.010000000000005116,0.010000000000005116,23748,23785,91.96,100.33,38
dia_20_mais,Página14,21.0,,1,93.84,23757,93.91,0.010000000000005116,0.010000000000005116,23748,23787,91.96,100.77,40
dia_20_mais,Página14,21.0,,1,94.46,23760,93.92,0.010000000000005116,0.010000000000005116,23748,23790,91.96,101.4,43
dia_20_mais,Página14,21.0,,1,94.87,23762,93.91,0.010000000000005116,0.010000000000005116,23748,23792,91.96,101.82,45
dia_20_mais,Página14,21.0,,1,95.29,23764,93.92,0.010000000000005116,0.010000000000005116,23748,23794,91.96,102.24,47
dia_20_mais,Página14,21.0,,1,95.91,23767,93.91,0.010000000000005116,0.010000000000005116,23748,23797,91.96,102.87,50
dia_20_mais,Página14,21.0,,1,96.16,23768,93.92,0.010000000000005116,0.010000000000005116,23748,23798,91.96,103.08,51
dia_20_mais,Página14,21.0,,1,96.77,23771,93.91,0.010000000000005116,0.010000000000005116,23748,23801,91.96,103.7,54
dia_20_mais,Página14,21.0,,1,96.98,23772,93.92,0.010000000000005116,0.010000000000005116,23748,23802,91.96,103.95,55
dia_20_mais,Página14,21.0,,1,97.2,23773,93.93,0.010000000000005116,0.010000000000005116,23748,23803,91.96,104.16,56
dia_20_mais,Página14,21.0,,1,97.56,23774,93.92,0.010000000000005116,0.010000000000005116,23748,23804,91.96,104.37,57
dia_20_mais,Página14,21.0,,1,98.47,23776,93.91,0.010000000000005116,0.010000000000005116,23748,23806,91.96,104.78,59
dia_20_mais,Página14,21.0,,1,98.88,23778,93.92,0.010000000000005116,0.010000000000005116,23748,23808,91.96,105.24,61
dia_20_mais,Página14,21.0,,1,99.51,23781,93.91,0.010000000000005116,0.010000000000005116,23751,23811,92.57,105.86,61
dia_20_mais,Página14,21.0,,1,99.92,23783,93.92,0.010000000000005116,0.010000000000005116,23753,23813,93.02,106.29,61
dia_20_mais,Página14,21.0,,1,100.33,23785,93.91,0.010000000000005116,0.010000000000005116,23755,23815,93.43,106.71,61
dia_20_mais,Página14,21.0,,1,100.56,23786,93.92,0.010000000000005116,0.010000000000005116,23756,23816,93.63,107.02,61
dia_20_mais,Página14,21.0,,1,100.77,23787,93.91,0.010000000000005116,0.010000000000005116,23757,23817,93.84,107.27,61
dia_20_mais,Página14,21.0,,1,101.4,23790,93.92,0.010000000000005116,0.010000000000005116,23760,23820,94.46,107.89,61
dia_20_mais,Página14,21.0,,1,101.82,23792,93.91,0.010000000000005116,0.010000000000005116,23762,23822,94.87,108.31,61
dia_20_mais,Página14,21.0,,1,102.03,23793,93.92,0.010000000000005116,0.010000000000005116,23763,23823,95.09,108.52,61
dia_20_mais,Página14,21.0,,1,102.24,23794,93.91,0.010000000000005116,0.010000000000005116,23764,23824,95.29,108.73,61
dia_20_mais,Página14,21.0,,1,102.45,23795,93.92,0.010000000000005116,0.010000000000005116,23765,23825,95.5,108.94,61
dia_20_mais,Página14,21.0,,1,103.29,23799,93.91,0.010000000000005116,0.010000000000005116,23769,23829,96.36,109.77,61
dia_20_mais,Página14,21.0,,1,103.49,23800,93.92,0.010000000000005116,0.010000000000005116,23770,23830,96.57,110.14,61
dia_20_mais,Página14,21.0,,1,104.37,23804,93.91,0.010000000000005116,0.010000000000005116,23774,23834,97.56,111.44,61
dia_20_mais,Página14,21.0,,1,104.58,23805,93.92,0.010000000000005116,0.010000000000005116,23775,23835,98.08,111.67,61
dia_20_mais,Página14,21.0,,1,105.03,23807,93.91,0.010000000000005116,0.010000000000005116,23777,23837,98.67,112.09,61
dia_20_mais,Página14,21.0,,1,105.66,23810,93.92,0.010000000000005116,0.010000000000005116,23780,23840,99.29,112.71,61
dia_20_mais,Página14,21.0,,1,106.29,23813,93.91,0.010000000000005116,0.010000000000005116,23783,23843,99.92,113.33,61
dia_20_mais,Página14,21.0,,1,107.02,23816,93.92,0.010000000000005116,0.010000000000005116,23786,23846,100.56,113.96,61
dia_20_mais,Página14,21.0,,1,107.47,23818,93.91,0.010000000000005116,0.010000000000005116,23788,23848,100.99,114.37,61
dia_20_mais,Página14,21.0,,1,108.52,23823,93.92,0.010000000000005116,0.010000000000005116,23793,23853,102.03,115.44,61
dia_20_mais,Página14,21.0,,1,108.73,23824,93.91,0.010000000000005116,0.010000000000005116,23794,23854,102.24,115.64,61
dia_20_mais,Página14,21.0,,1,111.03,23832,93.92,0.010000000000005116,0.010000000000005116,23802,23862,103.95,117.35,61
dia_20_mais,Página14,21.0,,1,112.5,23839,93.91,0.010000000000005116,0.010000000000005116,23809,23869,105.45,118.85,61
dia_20_mais,Página14,21.0,,1,113.12,23842,93.92,0.010000000000005116,0.010000000000005116,23812,23872,106.09,119.51,61
dia_20_mais,Página14,21.0,,1,113.33,23843,93.91,0.010000000000005116,0.010000000000005116,23813,23873,106.29,119.71,61
dia_20_mais,Página14,21.0,,1,113.75,23845,93.92,0.010000000000005116,0.010000000000005116,23815,23875,106.71,120.13,61
dia_20_mais,Página14,21.0,,1,113.96,23846,93.91,0.010000000000005116,0.010000000000005116,23816,23876,107.02,120.33,61
dia_20_mais,Página14,21.0,,1,114.17,23847,93.92,0.010000000000005116,0.010000000000005116,23817,23877,107.27,120.55,61
dia_20_mais,Página14,21.0,,1,114.79,23850,93.91,0.010000000000005116,0.010000000000005116,23820,23880,107.89,121.18,61
dia_20_mais,Página14,21.0,,1,115.03,23851,93.92,0.010000000000005116,0.010000000000005116,23821,23881,108.09,121.38,61
dia_20_mais,Página14,21.0,,1,115.44,23853,93.91,0.010000000000005116,0.010000000000005116,23823,23883,108.52,121.8,61
dia_20_mais,Página14,21.0,,1,116.51,23858,93.92,0.010000000000005116,0.010000000000005116,23828,23888,109.56,123.51,61
dia_20_mais,Página14,21.0,,1,116.72,23859,93.91,0.010000000000005116,0.010000000000005116,23829,23889,109.77,123.72,61
dia_20_mais,Página14,21.0,,1,117.56,23863,93.92,0.010000000000005116,0.010000000000005116,23833,23893,111.23,124.58,61
dia_20_mais,Página14,21.0,,1,117.98,23865,93.91,0.010000000000005116,0.010000000000005116,23835,23895,111.67,125.01,61
dia_20_mais,Página14,21.0,,1,119.05,23870,93.92,0.010000000000005116,0.010000000000005116,23840,23900,112.71,126.05,61
dia_20_mais,Página14,21.0,,1,119.51,23872,93.91,0.010000000000005116,0.010000000000005116,23842,23902,113.12,126.46,61
dia_20_mais,Página14,21.0,,1,120.33,23876,93.92,0.010000000000005116,0.010000000000005116,23846,23906,113.96,127.31,61
dia_20_mais,Página14,21.0,,1,120.55,23877,93.91,0.010000000000005116,0.010000000000005116,23847,23907,114.17,127.52,61
dia_20_mais,Página14,21.0,,1,120.97,23879,93.92,0.010000000000005116,0.010000000000005116,23849,23909,114.58,127.94,61
dia_20_mais,Página14,21.0,,1,121.8,23883,93.91,0.010000000000005116,0.010000000000005116,23853,23913,115.44,128.79,61
dia_20_mais,Página14,21.0,,1,123.14,23887,93.92,0.010000000000005116,0.010000000000005116,23857,23917,116.3,129.63,61
dia_20_mais,Página14,21.0,,1,123.51,23888,93.91,0.010000000000005116,0.010000000000005116,23858,23918,116.51,129.84,61
dia_20_mais,Página14,21.0,,1,123.96,23890,93.92,0.010000000000005116,0.010000000000005116,23860,23920,116.92,130.25,61
dia_20_mais,Página14,21.0,,1,124.17,23891,93.91,0.010000000000005116,0.010000000000005116,23861,23921,117.15,130.46,61
dia_20_mais,Página14,21.0,,1,124.37,23892,93.92,0.010000000000005116,0.010000000000005116,23862,23922,117.35,130.69,61
dia_20_mais,Página14,21.0,,1,124.58,23893,93.91,0.010000000000005116,0.010000000000005116,23863,23923,117.56,130.9,61
dia_20_mais,Página14,21.0,,1,128.59,23912,93.92,0.010000000000005116,0.010000000000005116,23882,23942,121.6,135.01,61
dia_20_mais,Página14,21.0,,1,128.79,23913,93.91,0.010000000000005116,0.010000000000005116,23883,23943,121.8,135.37,61
dia_20_mais,Página14,21.0,,1,129.43,23916,93.92,0.010000000000005116,0.010000000000005116,23886,23946,122.58,136.47,61
dia_20_mais,Página14,21.0,,1,129.63,23917,93.91,0.010000000000005116,0.010000000000005116,23887,23947,123.14,136.68,61
dia_20_mais,Página14,21.0,,1,130.05,23919,93.92,0.010000000000005116,0.010000000000005116,23889,23949,123.72,137.1,61
dia_20_mais,Página14,21.0,,1,130.25,23920,93.91,0.010000000000005116,0.010000000000005116,23890,23950,123.96,137.33,61
dia_20_mais,Página14,21.0,,1,130.46,23921,93.92,0.010000000000005116,0.010000000000005116,23891,23951,124.17,137.54,61
dia_20_mais,Página14,21.0,,1,131.11,23924,93.91,0.010000000000005116,0.010000000000005116,23894,23954,124.79,138.16,61
dia_20_mais,Página14,21.0,,1,135.01,23942,93.92,0.010000000000005116,0.010000000000005116,23912,23972,128.59,141.97,61
dia_20_mais,Página14,21.0,,1,135.37,23943,93.91,0.010000000000005116,0.010000000000005116,23913,23973,128.79,142.17,61
dia_20_mais,Página14,21.0,,1,139.02,23958,93.92,0.010000000000005116,0.010000000000005116,23928,23988,131.97,145.35,61
dia_20_mais,Página14,21.0,,1,139.22,23959,93.91,0.010000000000005116,0.010000000000005116,23929,23989,132.18,145.56,61
dia_20_mais,Página14,21.0,,1,140.27,23964,93.92,0.010000000000005116,0.010000000000005116,23934,23994,133.24,146.6,61
dia_20_mais,Página14,21.0,,1,140.48,23965,93.91,0.010000000000005116,0.010000000000005116,23935,23995,133.44,146.81,61
dia_20_mais,Página14,21.0,,1,141.11,23968,93.92,0.010000000000005116,0.010000000000005116,23938,23998,134.07,147.46,61
dia_20_mais,Página14,21.0,,1,141.31,23969,93.91,0.010000000000005116,0.010000000000005116,23939,23999,134.38,147.83,61
dia_20_mais,Página14,21.0,,1,144.72,23985,93.92,0.010000000000005116,0.010000000000005116,23955,24015,138.39,151.67,61
dia_20_mais,Página14,21.0,,1,144.93,23986,93.91,0.010000000000005116,0.010000000000005116,23956,24016,138.6,151.88,61
dia_20_mais,Página14,21.0,,1,145.35,23988,93.92,0.010000000000005116,0.010000000000005116,23958,24018,139.02,152.29,61
dia_20_mais,Página14,21.0,,1,145.76,23990,93.91,0.010000000000005116,0.010000000000005116,23960,24020,139.44,152.72,61
dia_20_mais,Página14,21.0,,1,145.98,23991,93.92,0.010000000000005116,0.010000000000005116,23961,24021,139.65,152.93,61
dia_20_mais,Página14,21.0,,1,146.19,23992,93.91,0.010000000000005116,0.010000000000005116,23962,24022,139.85,153.14,61
dia_20_mais,Página14,21.0,,1,146.81,23995,93.92,0.010000000000005116,0.010000000000005116,23965,24025,140.48,153.77,61
dia_20_mais,Página14,21.0,,1,147.02,23996,93.91,0.010000000000005116,0.010000000000005116,23966,24026,140.7,153.99,61
dia_20_mais,Página14,21.0,,1,149.56,24005,93.92,0.010000000000005116,0.010000000000005116,23975,24035,142.59,155.88,61
dia_20_mais,Página14,21.0,,1,149.97,24007,93.91,0.010000000000005116,0.010000000000005116,23977,24037,143.04,156.34,61
dia_20_mais,Página14,21.0,,1,150.18,24008,93.92,0.010000000000005116,0.010000000000005116,23978,24038,143.25,156.54,61
dia_20_mais,Página14,21.0,,1,151.23,24013,93.91,0.010000000000005116,0.010000000000005116,23983,24043,144.3,157.59,61
dia_20_mais,Página14,21.0,,1,151.43,24014,93.92,0.010000000000005116,0.010000000000005116,23984,24044,144.51,157.79,61
dia_20_mais,Página14,21.0,,1,152.72,24020,93.91,0.010000000000005116,0.010000000000005116,23990,24050,145.76,159.07,61
dia_20_mais,Página14,21.0,,1,152.93,24021,93.92,0.010000000000005116,0.010000000000005116,23991,24051,145.98,159.28,61
dia_20_mais,Página14,21.0,,1,153.34,24023,93.91,0.010000000000005116,0.010000000000005116,23993,24053,146.4,159.73,61
dia_20_mais,Página14,21.0,,1,153.55,24024,93.92,0.010000000000005116,0.010000000000005116,23994,24054,146.6,159.94,61
dia_20_mais,Página14,21.0,,1,153.77,24025,93.91,0.010000000000005116,0.010000000000005116,23995,24055,146.81,160.3,61
dia_20_mais,Página14,21.0,,1,153.99,24026,93.92,0.010000000000005116,0.010000000000005116,23996,24056,147.02,160.82,61
dia_20_mais,Página14,21.0,,1,154.82,24030,93.91,0.010000000000005116,0.010000000000005116,24000,24060,148.35,161.82,61
dia_20_mais,Página14,21.0,,1,156.54,24038,93.92,0.010000000000005116,0.010000000000005116,24008,24068,150.18,163.58,61
dia_20_mais,Página14,21.0,,1,156.96,24040,93.91,0.010000000000005116,0.010000000000005116,24010,24070,150.61,164.01,61
dia_20_mais,Página14,21.0,,1,158.87,24049,93.92,0.010000000000005116,0.010000000000005116,24019,24079,152.5,165.91,61
dia_20_mais,Página14,21.0,,1,159.07,24050,93.91,0.010000000000005116,0.010000000000005116,24020,24080,152.72,166.16,61
dia_20_mais,Página14,21.0,,1,159.94,24054,93.92,0.010000000000005116,0.010000000000005116,24024,24084,153.55,166.98,61
dia_20_mais,Página14,21.0,,1,160.3,24055,93.91,0.010000000000005116,0.010000000000005116,24025,24085,153.77,167.21,61
dia_20_mais,Página14,21.0,,1,165.08,24075,93.92,0.010000000000005116,0.010000000000005116,24045,24105,158.0,171.42,61
dia_20_mais,Página14,21.0,,1,165.29,24076,93.91,0.010000000000005116,0.010000000000005116,24046,24106,158.21,171.65,61
dia_20_mais,Página14,21.0,,1,166.57,24082,93.92,0.010000000000005116,0.010000000000005116,24052,24112,159.52,173.37,61
dia_20_mais,Página14,21.0,,1,166.78,24083,93.91,0.010000000000005116,0.010000000000005116,24053,24113,159.73,173.74,61
dia_20_mais,Página14,21.0,,1,166.98,24084,93.92,0.010000000000005116,0.010000000000005116,24054,24114,159.94,173.97,61
dia_20_mais,Página14,21.0,,1,167.21,24085,93.91,0.010000000000005116,0.010000000000005116,24055,24115,160.3,174.17,61
dia_20_mais,Página14,21.0,,1,168.25,24090,93.92,0.010000000000005116,0.010000000000005116,24060,24120,161.82,175.25,61
dia_20_mais,Página14,21.0,,1,168.46,24091,93.91,0.010000000000005116,0.010000000000005116,24061,24121,162.03,175.45,61
dia_20_mais,Página14,21.0,,1,169.08,24094,93.92,0.010000000000005116,0.010000000000005116,24064,24124,162.76,176.1,61
dia_20_mais,Página14,21.0,,1,169.29,24095,93.91,0.010000000000005116,0.010000000000005116,24065,24125,162.96,176.31,61
dia_20_mais,Página14,21.0,,1,169.93,24098,93.92,0.010000000000005116,0.010000000000005116,24068,24128,163.58,176.93,61
dia_20_mais,Página14,21.0,,1,170.13,24099,93.91,0.010000000000005116,0.010000000000005116,24069,24129,163.8,177.14,61
dia_20_mais,Página14,21.0,,1,172.06,24108,93.92,0.010000000000005116,0.010000000000005116,24078,24138,165.7,179.02,61
dia_20_mais,Página14,21.0,,1,172.27,24109,93.91,0.010000000000005116,0.010000000000005116,24079,24139,165.91,179.24,61
dia_20_mais,Página14,21.0,,1,172.48,24110,93.92,0.010000000000005116,0.010000000000005116,24080,24140,166.16,179.48,61
dia_20_mais,Página14,21.0,,1,172.84,24111,93.91,0.010000000000005116,0.010000000000005116,24081,24141,166.36,179.69,61
dia_20_mais,Página14,21.0,,1,173.37,24112,93.92,0.010000000000005116,0.010000000000005116,24082,24142,166.57,179.89,61
dia_20_mais,Página14,21.0,,1,173.74,24113,93.91,0.010000000000005116,0.010000000000005116,24083,24143,166.78,180.1,61
dia_20_mais,Página14,21.0,,1,174.17,24115,93.92,0.010000000000005116,0.010000000000005116,24085,24145,167.21,180.54,61
dia_20_mais,Página14,21.0,,1,174.38,24116,93.91,0.010000000000005116,0.010000000000005116,24086,24146,167.41,180.75,61
dia_20_mais,Página14,21.0,,1,174.8,24118,93.92,0.010000000000005116,0.010000000000005116,24088,24148,167.82,181.17,61
dia_20_mais,Página14,21.0,,1,175.87,24123,93.91,0.010000000000005116,0.010000000000005116,24093,24153,168.87,182.21,61
dia_20_mais,Página14,21.0,,1,176.31,24125,93.92,0.010000000000005116,0.010000000000005116,24095,24155,169.29,182.63,61
dia_20_mais,Página14,21.0,,1,176.51,24126,93.91,0.010000000000005116,0.010000000000005116,24096,24156,169.51,182.84,61
dia_20_mais,Página14,21.0,,1,176.72,24127,93.92,0.010000000000005116,0.010000000000005116,24097,24157,169.72,183.05,61
dia_20_mais,Página14,21.0,,1,177.14,24129,93.91,0.010000000000005116,0.010000000000005116,24099,24159,170.13,183.46,61
dia_20_mais,Página14,21.0,,1,177.35,24130,93.92,0.010000000000005116,0.010000000000005116,24100,24160,170.34,183.68,61
dia_20_mais,Página14,21.0,,1,178.18,24134,93.91,0.010000000000005116,0.010000000000005116,24104,24164,171.21,184.54,61
dia_20_mais,Página14,21.0,,1,178.61,24136,93.92,0.010000000000005116,0.010000000000005116,24106,24166,171.65,184.97,61
dia_20_mais,Página14,21.0,,1,178.82,24137,93.91,0.010000000000005116,0.010000000000005116,24107,24167,171.86,185.33,61
dia_20_mais,Página14,21.0,,1,179.24,24139,93.92,0.010000000000005116,0.010000000000005116,24109,24169,172.27,186.22,61
dia_20_mais,Página14,21.0,,1,179.89,24142,93.91,0.010000000000005116,0.010000000000005116,24112,24172,173.37,186.84,61
dia_20_mais,Página14,21.0,,1,180.31,24144,93.92,0.010000000000005116,0.010000000000005116,24114,24174,173.97,187.29,61
dia_20_mais,Página14,21.0,,1,180.54,24145,93.91,0.010000000000005116,0.010000000000005116,24115,24175,174.17,187.5,61
dia_20_mais,Página14,21.0,,1,180.75,24146,93.92,0.010000000000005116,0.010000000000005116,24116,24176,174.38,187.71,61
dia_20_mais,Página14,21.0,,1,181.37,24149,93.91,0.010000000000005116,0.010000000000005116,24119,24179,175.04,188.36,61
dia_20_mais,Página14,21.0,,1,182.0,24152,93.92,0.010000000000005116,0.010000000000005116,24122,24182,175.66,188.99,61
dia_20_mais,Página14,21.0,,1,182.21,24153,93.91,0.010000000000005116,0.010000000000005116,24123,24183,175.87,189.19,61
dia_20_mais,Página14,21.0,,1,182.84,24156,93.92,0.010000000000005116,0.010000000000005116,24126,24186,176.51,189.94,61
dia_20_mais,Página14,21.0,,1,183.05,24157,93.91,0.010000000000005116,0.010000000000005116,24127,24187,176.72,190.16,61
dia_20_mais,Página14,21.0,,1,183.68,24160,93.92,0.010000000000005116,0.010000000000005116,24130,24190,177.35,190.82,61
dia_20_mais,Página14,21.0,,1,184.13,24162,93.91,0.010000000000005116,0.010000000000005116,24132,24192,177.77,191.23,61
dia_20_mais,Página14,21.0,,1,184.54,24164,93.92,0.010000000000005116,0.010000000000005116,24134,24194,178.18,191.65,61
dia_20_mais,Página14,21.0,,1,184.75,24165,93.91,0.010000000000005116,0.010000000000005116,24135,24195,178.4,191.86,61
dia_20_mais,Página14,21.0,,1,185.85,24168,93.92,0.010000000000005116,0.010000000000005116,24138,24198,179.02,192.48,61
dia_20_mais,Página14,21.0,,1,186.22,24169,93.91,0.010000000000005116,0.010000000000005116,24139,24199,179.24,192.69,61
dia_20_mais,Página14,21.0,,1,186.43,24170,93.92,0.010000000000005116,0.010000000000005116,24140,24200,179.48,192.93,61
dia_20_mais,Página14,21.0,,1,186.64,24171,93.91,0.010000000000005116,0.010000000000005116,24141,24201,179.69,193.14,61
