Coleta_plot,Coleta,feature,linha_no_dataset_ordenado,Tempo,valor,salto_abs,limiar_global_p995
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28128,204.04,10740.0,8620.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28130,204.7,13392.0,2803.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28131,205.01,19074.0,5682.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28132,205.31,10557.0,8517.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28145,209.16,20044.0,8994.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28146,209.43,10804.0,9240.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28152,211.15,19284.0,8497.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28153,211.47,10689.0,8595.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28169,216.34,15788.0,5107.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28170,216.63,20027.0,4239.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28171,216.91,15230.0,4797.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28172,217.18,10674.0,4556.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28174,217.71,20018.0,9084.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28175,217.98,10631.0,9387.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28176,218.29,17894.0,7263.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28177,218.62,10550.0,7344.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28178,218.94,13452.0,2902.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28179,219.23,10634.0,2818.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28200,225.48,19686.0,9017.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28201,225.79,10678.0,9008.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28202,226.13,19985.0,9307.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28203,226.43,10688.0,9297.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28204,226.73,19660.0,8972.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28205,227.05,10717.0,8943.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28206,227.33,19411.0,8694.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28207,227.61,10747.0,8664.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28208,227.89,20008.0,9261.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28210,228.45,10650.0,7512.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28215,229.97,19760.0,9123.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28218,230.93,10630.0,9009.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28221,231.74,17967.0,7237.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28223,232.29,10603.0,9393.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28229,234.17,14033.0,3324.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28230,234.46,10731.0,3302.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28244,238.59,20030.0,9450.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28245,238.86,11159.0,8871.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28261,243.53,19765.0,9122.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28262,243.82,10572.0,9193.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28278,248.65,19935.0,9194.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28279,248.99,10656.0,9279.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28292,252.94,19387.0,8747.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28293,253.21,10659.0,8728.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28294,253.58,20019.0,9360.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28295,253.85,10728.0,9291.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28296,254.14,19206.0,8478.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28297,254.42,10663.0,8543.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28305,256.87,16467.0,5782.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28306,257.15,10970.0,5497.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28326,263.13,20015.0,9322.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28327,263.43,10692.0,9323.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28364,274.41,20058.0,9333.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28366,274.96,16517.0,3038.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28367,275.22,10773.0,5744.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28368,275.49,14471.0,3698.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28369,275.77,10723.0,3748.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28370,276.06,20033.0,9310.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28372,276.72,10753.0,8843.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28413,289.21,17798.0,6976.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28414,289.48,10760.0,7038.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28416,290.02,19318.0,8603.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28417,290.32,10715.0,8603.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28432,294.74,19779.0,8972.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28434,295.36,10824.0,8353.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28435,295.67,19095.0,8271.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28436,295.98,10861.0,8234.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28440,297.07,13907.0,3050.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28441,297.33,10809.0,3098.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28443,297.89,13773.0,2966.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28444,298.21,10846.0,2927.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28449,299.76,19430.0,8558.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28450,300.04,10828.0,8602.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28454,301.13,18278.0,7455.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28455,301.44,10871.0,7407.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28468,305.27,19965.0,9187.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28469,305.6,10889.0,9076.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28470,305.9,19267.0,8378.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28471,306.21,10838.0,8429.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28473,306.81,19932.0,9102.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28475,307.37,10843.0,7974.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28488,311.19,10854.0,2574.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28493,312.69,19541.0,8703.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28495,313.31,10841.0,8627.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28497,313.9,20065.0,9147.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28498,314.18,15775.0,4290.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28499,314.47,20008.0,4233.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28500,314.74,10837.0,9171.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28507,316.85,19476.0,8615.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28508,317.29,12279.0,7197.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28512,318.39,17760.0,6869.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28513,318.66,15026.0,2734.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28514,318.93,20099.0,5073.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28515,319.22,10862.0,9237.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28523,321.67,17366.0,6491.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28524,321.95,10908.0,6458.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28546,328.54,17243.0,6220.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28547,328.81,10786.0,6457.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28549,329.37,14124.0,3227.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28550,329.65,10944.0,3180.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28552,330.21,16992.0,6083.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28560,332.63,10841.0,9237.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28563,333.44,18569.0,5079.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28564,333.74,10889.0,7680.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28565,334.06,19821.0,8932.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28566,334.39,16151.0,3670.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28567,334.68,10846.0,5305.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28577,337.55,20101.0,9229.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28578,337.86,10889.0,9212.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28581,338.8,20113.0,9260.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28582,339.12,10882.0,9231.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28602,344.93,20120.0,9045.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28606,346.18,10800.0,9322.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28610,347.27,15640.0,4779.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28611,347.53,10758.0,4882.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28613,348.1,19657.0,8885.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28614,348.43,10782.0,8875.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28642,356.9,19295.0,8584.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28643,357.17,10751.0,8544.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28689,370.85,19598.0,8816.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28690,371.18,10744.0,8854.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28914,437.93,19755.0,8653.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28918,439.16,10857.0,9387.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28921,440.1,17339.0,6521.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28922,440.37,10818.0,6521.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28964,452.77,19415.0,8579.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28965,453.07,10812.0,8603.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28970,454.66,20280.0,9447.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28971,454.93,11001.0,9279.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28972,455.2,20285.0,9284.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28973,455.47,11160.0,9125.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28986,459.29,20277.0,9421.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28987,459.58,11139.0,9138.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28992,461.1,20278.0,9339.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28993,461.43,10986.0,9292.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28996,462.31,19597.0,8704.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28997,462.58,11061.0,8536.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28998,462.85,19694.0,8633.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,29002,464.02,10989.0,9292.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,29009,466.12,15629.0,4498.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,29010,466.4,20308.0,4679.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,29013,467.22,15049.0,5053.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,29014,467.54,20280.0,5231.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,29016,468.19,10976.0,9169.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,29028,471.84,20287.0,9266.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,29029,472.17,10804.0,9483.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,29036,474.18,19748.0,8748.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,29037,474.45,11043.0,8705.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,29038,474.72,20028.0,8985.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,29039,475.04,10910.0,9118.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,29042,476.06,19522.0,8330.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,29043,476.39,11052.0,8470.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27796,106.02,7367.0,1689.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27797,106.34,5768.0,1599.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27800,107.26,7308.0,2108.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27815,111.62,4003.0,2190.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27816,111.88,7131.0,3128.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27817,112.15,4670.0,2461.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27819,112.69,6846.0,3252.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27822,113.63,5092.0,1342.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27823,113.95,6628.0,1536.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27824,114.29,5421.0,1207.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27826,114.81,7388.0,1347.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27837,118.01,7421.0,2309.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27838,118.27,6251.0,1170.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27846,120.54,5894.0,1421.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27847,120.83,7085.0,1191.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27868,126.88,4242.0,3203.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27870,127.57,7322.0,3061.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27871,127.86,4698.0,2624.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27873,128.49,7453.0,3618.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27874,128.79,5038.0,2415.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27882,131.1,5849.0,1588.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27884,131.72,7404.0,1191.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27892,134.0,4732.0,1870.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27893,134.3,7463.0,2731.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27897,135.56,5607.0,1856.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27899,136.19,3831.0,1318.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27900,136.46,7473.0,3642.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27906,138.19,5459.0,2007.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27907,138.49,7466.0,2007.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27912,139.97,5456.0,2021.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27914,140.53,7464.0,1537.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27915,140.81,5566.0,1898.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27917,141.38,7406.0,2469.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27920,142.32,4910.0,1180.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27921,142.63,7466.0,2556.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27924,143.6,5549.0,1926.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27926,144.13,7397.0,1269.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27929,144.94,5648.0,1827.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27933,146.22,5586.0,1244.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27935,146.85,7476.0,2116.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27949,150.94,6091.0,1364.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27950,151.22,7432.0,1341.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27958,153.56,5329.0,1642.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27959,153.89,7452.0,2123.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27964,155.3,4997.0,2484.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27966,155.86,7396.0,2587.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27968,156.46,5268.0,1246.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27969,156.79,7361.0,2093.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27972,157.84,5423.0,2011.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27974,158.42,7277.0,1948.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27978,159.5,5946.0,1352.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27979,159.78,7421.0,1475.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27991,163.33,4289.0,3180.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27992,163.61,6332.0,2043.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27994,164.25,4065.0,1742.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27995,164.57,5300.0,1235.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27996,164.89,3640.0,1660.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27998,165.52,4793.0,1945.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,27999,165.79,6675.0,1882.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28001,166.33,7488.0,1707.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28003,166.88,5112.0,2376.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28005,167.48,3449.0,1683.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28006,167.81,6366.0,2917.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28007,168.11,4572.0,1794.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28008,168.41,6470.0,1898.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28018,171.3,5868.0,1616.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28019,171.62,7224.0,1356.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28020,171.91,5569.0,1655.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28022,172.56,7485.0,2380.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28024,173.14,4667.0,2828.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28025,173.41,7368.0,2701.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28028,174.21,7495.0,1188.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28032,175.47,4846.0,2641.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28033,175.8,7302.0,2456.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28038,177.25,5882.0,1339.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28039,177.53,7495.0,1613.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28054,182.03,5188.0,2303.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28056,182.68,7436.0,1742.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28059,183.62,5310.0,1579.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28060,183.89,7511.0,2201.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28127,203.72,4040.0,3470.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28128,204.04,6841.0,2801.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28130,204.7,5107.0,2256.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28132,205.31,7469.0,2862.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28152,211.15,5890.0,1581.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28153,211.47,7757.0,1867.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28169,216.34,5963.0,1795.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28171,216.91,7552.0,1175.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28174,217.71,4516.0,2405.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28175,217.98,7748.0,3232.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28176,218.29,4061.0,3687.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28177,218.62,7744.0,3683.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28178,218.94,4853.0,2891.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28179,219.23,7687.0,2834.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28202,226.13,6264.0,1335.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28206,227.33,5099.0,2330.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28207,227.61,7013.0,1914.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28208,227.89,3928.0,3085.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28209,228.17,5770.0,1842.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28210,228.45,7694.0,1924.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28215,229.97,5061.0,2619.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28216,230.28,6292.0,1231.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28222,232.01,5193.0,1620.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28223,232.29,7677.0,2484.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28229,234.17,4953.0,1910.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28231,234.74,7669.0,2089.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28246,239.12,7656.0,1287.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28270,246.24,5546.0,2029.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28271,246.51,7255.0,1709.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28277,248.31,5979.0,1649.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28278,248.65,3360.0,2619.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28279,248.99,7636.0,4276.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28292,252.94,4205.0,3417.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28293,253.21,7629.0,3424.0,1160.0
