Coleta,Dia,Vaso,Tempo,Soil,Soil_indice_0_1,faixa_soil,Classe,predito,prob_sem_nematoide,acertou
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,262.73,2834.0,0.953872053872054,molhado,0,0,0.042866114967836856,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,263.01,2830.0,0.9525252525252526,molhado,0,0,0.04397722607894797,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,263.27,2831.0,0.9528619528619529,molhado,0,0,0.04397722607894797,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,263.54,2821.0,0.9494949494949496,molhado,0,0,0.04554254139426328,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,263.81,2836.0,0.9545454545454546,molhado,0,0,0.04397722607894797,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,264.12,2811.0,0.9461279461279462,molhado,0,0,0.04250196930957355,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,264.43,2824.0,0.9505050505050504,molhado,0,0,0.04191373401545591,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,264.73,2811.0,0.9461279461279462,molhado,0,0,0.043479041619979196,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,265.17,2838.0,0.9552188552188552,molhado,0,0,0.04508833719005908,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,265.43,2836.0,0.9545454545454546,molhado,0,0,0.04456546137306561,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,265.68,2827.0,0.9515151515151516,molhado,0,0,0.046130776688380934,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,265.93,2813.0,0.9468013468013468,molhado,0,0,0.04459015273109031,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,266.19,2828.0,0.9518518518518518,molhado,0,0,0.04397722607894797,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,266.44,2818.0,0.9484848484848484,molhado,0,0,0.04456546137306561,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,266.7,2836.0,0.9545454545454546,molhado,0,0,0.04404258555607215,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,267.0,2842.0,0.9565656565656566,molhado,0,0,0.04515369666718326,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,267.3,2840.0,0.955892255892256,molhado,0,0,0.041755003856725745,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,267.61,2828.0,0.9518518518518518,molhado,0,0,0.04456546137306561,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,267.91,2828.0,0.9518518518518518,molhado,0,0,0.03459499172274663,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,268.17,2848.0,0.9585858585858584,molhado,0,0,0.03512414500364468,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,268.44,2838.0,0.9552188552188552,molhado,0,0,0.03571238029776232,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,268.8,2805.0,0.944107744107744,molhado,0,0,0.04236165304496351,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,269.21,2821.0,0.9494949494949496,molhado,0,0,0.04123212803973229,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,269.48,2833.0,0.9535353535353536,molhado,0,0,0.0427974433550476,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,269.74,2824.0,0.9505050505050504,molhado,0,0,0.03570610283385774,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,270.02,2824.0,0.9505050505050504,molhado,0,0,0.04233696168693881,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,270.32,2814.0,0.9471380471380472,molhado,0,0,0.03461968308077132,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,270.62,2815.0,0.9474747474747476,molhado,0,0,0.03461968308077132,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,270.93,2829.0,0.952188552188552,molhado,0,0,0.04123212803973229,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,271.24,2853.0,0.9602693602693604,molhado,0,0,0.03512414500364468,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,271.5,2827.0,0.9515151515151516,molhado,0,0,0.03459499172274663,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,271.75,2829.0,0.952188552188552,molhado,0,0,0.03565907167571547,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,272.0,2796.0,0.9410774410774412,molhado,0,0,0.03459276253097495,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,272.26,2814.0,0.9471380471380472,molhado,0,0,0.03568376303374016,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,272.51,2824.0,0.9505050505050504,molhado,0,0,0.03565907167571547,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,272.78,2816.0,0.9478114478114478,molhado,0,0,0.04236165304496351,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,273.07,2827.0,0.9515151515151516,molhado,0,0,0.03454796056460436,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,273.37,2828.0,0.9518518518518518,molhado,0,0,0.0412258505758277,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,273.67,2833.0,0.9535353535353536,molhado,0,0,0.0427974433550476,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,273.98,2829.0,0.952188552188552,molhado,0,0,0.04233696168693881,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,274.24,2807.0,0.9447811447811448,molhado,0,0,0.04236793050886809,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,274.51,2831.0,0.9528619528619529,molhado,0,0,0.040121016928621175,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,274.77,2836.0,0.9545454545454546,molhado,0,0,0.03571238029776232,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,275.04,2843.0,0.9569023569023568,molhado,0,0,0.04064389274561463,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,275.3,2811.0,0.9461279461279462,molhado,0,0,0.04236793050886809,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,275.56,2801.0,0.9427609427609428,molhado,0,0,0.042388041117214,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,275.82,2857.0,0.9616161616161616,molhado,0,0,0.04182036333384993,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,276.13,2820.0,0.9491582491582492,molhado,0,0,0.0423432391508434,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,276.43,2852.0,0.95993265993266,molhado,0,0,0.04332031917204106,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,276.72,2838.0,0.9552188552188552,molhado,0,0,0.0423432391508434,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,277.04,2842.0,0.9565656565656566,molhado,0,0,0.041755003856725745,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,277.3,2830.0,0.9525252525252526,molhado,0,0,0.04233696168693881,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,277.55,2827.0,0.9515151515151516,molhado,0,0,0.04064389274561463,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,277.8,2802.0,0.9430976430976432,molhado,0,0,0.042388041117214,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,278.06,2815.0,0.9474747474747476,molhado,0,0,0.03403144778665367,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,278.31,2850.0,0.9592592592592591,molhado,0,0,0.042866114967836856,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,278.57,2838.0,0.9552188552188552,molhado,0,0,0.041755003856725745,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,278.86,2819.0,0.9488215488215488,molhado,0,0,0.04122585057582771,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,279.16,2825.0,0.9508417508417508,molhado,0,0,0.050279747087351334,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,279.44,2816.0,0.9478114478114478,molhado,0,0,0.03461968308077132,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,279.74,2822.0,0.9498316498316498,molhado,0,0,0.04122585057582771,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,280.0,2832.0,0.9531986531986532,molhado,0,0,0.04233696168693881,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,280.27,2830.0,0.9525252525252526,molhado,0,0,0.03953278163450352,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,280.53,2815.0,0.9474747474747476,molhado,0,0,0.04177341775084586,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,280.79,2801.0,0.9427609427609428,molhado,0,0,0.04242879481145168,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,281.05,2840.0,0.955892255892256,molhado,0,0,0.041755003856725745,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,281.31,2827.0,0.9515151515151516,molhado,0,0,0.03459499172274663,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,281.57,2846.0,0.957912457912458,molhado,0,0,0.03953278163450352,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,281.83,2815.0,0.9474747474747476,molhado,0,0,0.04125681939775698,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,282.12,2854.0,0.9606060606060606,molhado,0,0,0.040690923903756906,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,282.41,2811.0,0.9461279461279462,molhado,0,0,0.04236165304496351,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,282.7,2815.0,0.9474747474747476,molhado,0,0,0.04125681939775698,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,283.0,2854.0,0.9606060606060606,molhado,0,0,0.03953278163450352,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,283.26,2821.0,0.9494949494949496,molhado,0,0,0.03459499172274663,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,283.52,2818.0,0.9484848484848484,molhado,0,0,0.04233696168693882,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,283.78,2821.0,0.9494949494949496,molhado,0,0,0.04233696168693882,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,284.03,2818.0,0.9484848484848484,molhado,0,0,0.04123212803973229,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,284.28,2821.0,0.9494949494949496,molhado,0,0,0.04233696168693882,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,284.53,2821.0,0.9494949494949496,molhado,0,0,0.0312616583894133,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,284.82,2843.0,0.9569023569023568,molhado,0,0,0.040690923903756906,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,285.14,2811.0,0.9461279461279462,molhado,0,0,0.0412505419338524,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,285.44,2846.0,0.957912457912458,molhado,0,0,0.04284447451318987,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,285.76,2817.0,0.9481481481481482,molhado,0,0,0.0412258505758277,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,286.02,2825.0,0.9508417508417508,molhado,0,0,0.043495103956192195,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,286.28,2824.0,0.9505050505050504,molhado,0,0,0.040121016928621175,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,286.55,2829.0,0.952188552188552,molhado,0,0,0.04122585057582771,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,286.81,2833.0,0.9535353535353536,molhado,0,0,0.04344807279804992,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,287.08,2808.0,0.9451178451178452,molhado,0,0,0.04236165304496351,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,287.35,2839.0,0.9555555555555556,molhado,0,0,0.04350138142009677,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,287.61,2823.0,0.9501683501683502,molhado,0,0,0.040684646439852326,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,287.87,2816.0,0.9478114478114478,molhado,0,0,0.041297573091994666,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,288.17,2808.0,0.9451178451178452,molhado,0,0,0.04240868420310578,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,288.48,2818.0,0.9484848484848484,molhado,0,0,0.042383992845081084,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,288.79,2843.0,0.9569023569023568,molhado,0,0,0.040690923903756906,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,289.09,2836.0,0.9545454545454546,molhado,0,0,0.04461249253120788,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,289.35,2827.0,0.9515151515151516,molhado,0,0,0.040121016928621175,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,289.6,2821.0,0.9494949494949496,molhado,0,0,0.0446062150673033,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,289.85,2864.0,0.963973063973064,molhado,0,0,0.040690923903756906,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,290.11,2811.0,0.9461279461279462,molhado,0,0,0.04351979531421689,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,290.36,2846.0,0.957912457912458,molhado,0,0,0.04402425723709024,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,290.61,2820.0,0.9491582491582492,molhado,0,0,0.043495103956192195,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,290.93,2822.0,0.9498316498316498,molhado,0,0,0.03459499172274663,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,291.24,2817.0,0.9481481481481482,molhado,0,0,0.042383992845081084,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,291.53,2820.0,0.9491582491582492,molhado,0,0,0.042383992845081084,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,291.84,2851.0,0.9595959595959596,molhado,0,0,0.04180203501486802,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,292.1,2825.0,0.9508417508417508,molhado,0,0,0.04401797977318566,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,292.36,2830.0,0.9525252525252526,molhado,0,0,0.0446062150673033,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,292.63,2818.0,0.9484848484848484,molhado,0,0,0.03459499172274663,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,292.89,2827.0,0.9515151515151516,molhado,0,0,0.0446062150673033,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,293.16,2806.0,0.9444444444444444,molhado,0,0,0.04351979531421689,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,293.42,2837.0,0.9548821548821548,molhado,0,0,0.04461249253120788,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,293.67,2824.0,0.9505050505050504,molhado,0,0,0.0446062150673033,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,293.93,2829.0,0.952188552188552,molhado,0,0,0.04179575755096344,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,294.21,2852.0,0.95993265993266,molhado,0,0,0.04180203501486802,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,294.64,2805.0,0.944107744107744,molhado,0,0,0.03350857196966021,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,294.95,2850.0,0.9592592592592591,molhado,0,0,0.034013033892533566,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,295.25,2823.0,0.9501683501683502,molhado,0,0,0.03459499172274663,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,295.51,2820.0,0.9491582491582492,molhado,0,0,0.03459499172274663,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,295.76,2822.0,0.9498316498316498,molhado,0,0,0.03459499172274663,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,296.02,2810.0,0.9457912457912456,molhado,0,0,0.03461968308077132,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,296.27,2823.0,0.9501683501683502,molhado,0,0,0.0446062150673033,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,296.53,2806.0,0.9444444444444444,molhado,0,0,0.04347276415607462,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,296.8,2864.0,0.963973063973064,molhado,0,0,0.04402425723709024,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,297.1,2833.0,0.9535353535353536,molhado,0,0,0.04179575755096344,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,297.42,2837.0,0.9548821548821548,molhado,0,0,0.04291314612597913,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,297.71,2822.0,0.9498316498316498,molhado,0,0,0.03348388061163552,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,298.02,2823.0,0.9501683501683502,molhado,0,0,0.0446062150673033,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,298.28,2814.0,0.9471380471380472,molhado,0,0,0.03573079419188244,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,298.55,2815.0,0.9474747474747476,molhado,0,0,0.03403144778665367,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,298.81,2824.0,0.9505050505050504,molhado,0,0,0.042383992845081084,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,299.08,2819.0,0.9488215488215488,molhado,0,0,0.04349510395619219,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,299.34,2827.0,0.9515151515151516,molhado,0,0,0.0446062150673033,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,299.61,2810.0,0.9457912457912456,molhado,0,0,0.04463090642532799,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,299.86,2814.0,0.9471380471380472,molhado,0,0,0.044583875267185734,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,300.18,2821.0,0.9494949494949496,molhado,0,0,0.03400675642862898,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,300.49,2829.0,0.952188552188552,molhado,0,0,0.04401797977318566,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,300.8,2822.0,0.9498316498316498,molhado,0,0,0.03400675642862898,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,301.1,2828.0,0.9518518518518518,molhado,0,0,0.03459499172274663,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,301.36,2823.0,0.9501683501683502,molhado,0,0,0.03459499172274663,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,301.61,2848.0,0.9585858585858584,molhado,0,0,0.03512414500364468,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,301.87,2829.0,0.952188552188552,molhado,0,0,0.03400675642862898,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,302.13,2820.0,0.9491582491582492,molhado,0,0,0.03400675642862898,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,302.38,2825.0,0.9508417508417508,molhado,0,0,0.03459499172274663,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,302.63,2819.0,0.9488215488215488,molhado,0,0,0.043495103956192195,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,303.03,2830.0,0.9525252525252526,molhado,0,0,0.0446062150673033,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,303.33,2815.0,0.9474747474747476,molhado,0,0,0.03573079419188244,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,303.63,2824.0,0.9505050505050504,molhado,0,0,0.043495103956192195,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,303.94,2844.0,0.9572390572390572,molhado,0,0,0.04402425723709024,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,304.21,2837.0,0.9548821548821548,molhado,0,0,0.04461249253120788,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,304.47,2845.0,0.9575757575757576,molhado,0,0,0.04402425723709024,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,304.74,2830.0,0.9525252525252526,molhado,0,0,0.04401797977318566,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,305.01,2820.0,0.9491582491582492,molhado,0,0,0.04401797977318566,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,305.27,2820.0,0.9491582491582492,molhado,0,0,0.0446062150673033,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,305.53,2816.0,0.9478114478114478,molhado,0,0,0.041297573091994666,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,305.79,2829.0,0.952188552188552,molhado,0,0,0.043495103956192195,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,306.08,2813.0,0.9468013468013468,molhado,0,0,0.03573079419188244,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,306.37,2807.0,0.9447811447811448,molhado,0,0,0.04347276415607462,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,306.64,2826.0,0.9511784511784512,molhado,0,0,0.03400675642862898,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,306.92,2840.0,0.955892255892256,molhado,0,0,0.034013033892533566,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,307.24,2828.0,0.9518518518518518,molhado,0,0,0.0446062150673033,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,307.5,2836.0,0.9545454545454546,molhado,0,0,0.04402425723709024,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,307.76,2826.0,0.9511784511784512,molhado,0,0,0.03400675642862898,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,308.01,2837.0,0.9548821548821548,molhado,0,0,0.04402425723709024,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,308.26,2824.0,0.9505050505050504,molhado,0,0,0.04401797977318566,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,308.52,2814.0,0.9471380471380472,molhado,0,0,0.04463090642532799,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,308.77,2833.0,0.9535353535353536,molhado,0,0,0.04401797977318566,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,309.09,2825.0,0.9508417508417508,molhado,0,0,0.0446062150673033,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,309.4,2814.0,0.9471380471380472,molhado,0,0,0.04240868420310578,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,309.71,2803.0,0.9434343434343434,molhado,0,0,0.04131768370034057,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,310.02,2850.0,0.9592592592592591,molhado,0,0,0.04402425723709024,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,310.28,2823.0,0.9501683501683502,molhado,0,0,0.04345435026195451,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,310.55,2812.0,0.9464646464646465,molhado,0,0,0.041297573091994666,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,310.81,2822.0,0.9498316498316498,molhado,0,0,0.0446062150673033,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,311.08,2850.0,0.9592592592592591,molhado,0,0,0.03571766420107128,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,311.35,2841.0,0.9562289562289562,molhado,0,0,0.04402425723709024,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,311.61,2821.0,0.9494949494949496,molhado,0,0,0.0446062150673033,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,311.86,2819.0,0.9488215488215488,molhado,0,0,0.03348388061163552,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,312.16,2825.0,0.9508417508417508,molhado,0,0,0.04290686866207455,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,312.48,2872.0,0.9666666666666668,molhado,0,0,0.03571766420107128,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,312.78,2824.0,0.9505050505050504,molhado,0,0,0.04349510395619219,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,313.09,2841.0,0.9562289562289562,molhado,0,0,0.044617776434516844,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,313.36,2837.0,0.9548821548821548,molhado,0,0,0.04451702434142758,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,313.61,2808.0,0.9451178451178452,molhado,0,0,0.03177911685177534,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,313.86,2818.0,0.9484848484848484,molhado,0,0,0.03508775882708398,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,314.11,2816.0,0.9478114478114478,molhado,0,0,0.03511245018510867,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,314.37,2827.0,0.9515151515151516,molhado,0,0,0.03449952353296633,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,314.63,2861.0,0.9629629629629628,molhado,0,0,0.044617776434516844,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,314.93,2828.0,0.9518518518518518,molhado,0,0,0.03338841242185522,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,315.23,2815.0,0.9474747474747476,molhado,0,0,0.03452421489099102,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,315.53,2812.0,0.9464646464646465,molhado,0,0,0.034001339073997564,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,315.85,2846.0,0.957912457912458,molhado,0,0,0.044617776434516844,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,316.1,2806.0,0.9444444444444444,molhado,0,0,0.03511245018510867,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,316.36,2789.0,0.9387205387205388,molhado,0,0,0.04292156191578903,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,316.63,2827.0,0.9515151515151516,molhado,0,0,0.0433996357664119,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,316.9,2822.0,0.9498316498316498,molhado,0,0,0.031166190199633,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,317.16,2829.0,0.952188552188552,molhado,0,0,0.0433996357664119,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,317.43,2834.0,0.953872053872054,molhado,0,0,0.04451702434142758,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,317.69,2833.0,0.9535353535353536,molhado,0,0,0.03449952353296633,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,317.97,2826.0,0.9511784511784512,molhado,0,0,0.0433996357664119,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,318.26,2806.0,0.9444444444444444,molhado,0,0,0.044012562418554245,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,318.55,2813.0,0.9468013468013468,molhado,0,0,0.044012562418554245,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,318.86,2827.0,0.9515151515151516,molhado,0,0,0.0433996357664119,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,319.16,2793.0,0.94006734006734,molhado,0,0,0.04292156191578903,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,319.43,2825.0,0.9508417508417508,molhado,0,0,0.0433996357664119,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,319.68,2856.0,0.9612794612794612,molhado,0,0,0.044617776434516844,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,319.94,2829.0,0.952188552188552,molhado,0,0,0.0433996357664119,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,320.19,2825.0,0.9508417508417508,molhado,0,0,0.0433996357664119,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,320.45,2851.0,0.9595959595959596,molhado,0,0,0.044617776434516844,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,320.71,2819.0,0.9488215488215488,molhado,0,0,0.0433996357664119,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,321.01,2825.0,0.9508417508417508,molhado,0,0,0.0433996357664119,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,321.33,2814.0,0.9471380471380472,molhado,0,0,0.04342432712443659,True
