Coleta,Dia,Vaso,Tempo,Classe,predito,prob_sem_nematoide,acertou
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,549.69,1,1,0.9965439319753087,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,292.63,0,0,0.016508886582691885,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,386.66,1,1,0.799386317335583,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,497.32,0,1,0.5523878215701123,False
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,631.77,1,1,0.9965439319753087,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,256.24,1,1,0.9970067609719013,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,220.69,0,0,0.3644575644975306,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,468.12,1,1,0.9007991215950182,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,506.26,1,1,0.997340016389242,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,87.54,0,0,0.36736880316796355,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,606.4,1,1,0.938873006837484,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,470.84,1,1,0.9970352510003913,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,404.55,1,1,0.8984510392079093,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,289.61,0,0,0.38291604382183786,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,692.06,1,1,0.9213584757398966,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,141.85,0,0,0.1612143981680796,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,158.78,1,1,0.9544457207752333,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,431.62,0,0,0.32229726794562846,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,379.77,0,0,0.020756041244231582,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,198.09,1,1,0.9596938642629576,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,397.04,1,1,0.9618802745900106,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,227.09,1,1,0.9112410780123739,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,401.75,0,0,0.48596233241693276,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,723.63,1,1,0.8811802023242515,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,204.03,1,1,0.9143456189383237,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,443.02,1,0,0.49201533954372645,False
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,247.99,0,0,0.014654250708426032,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,695.15,0,0,0.37807982875092083,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,161.92,1,1,0.7485654175897821,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,357.74,1,0,0.4045831253383562,False
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,673.86,1,1,0.8663262205599218,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,273.63,1,1,0.9651116855082617,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,377.71,1,1,0.818362556023004,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,389.31,0,0,0.022413241083867344,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,702.93,0,1,0.66182596901682,False
