dataset,tipo,Coleta,Dia,Vaso,Classe,Tempo,linha_global,sensor,valor,delta_abs
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 4,13.0,4.0,1,136.31,72962,Soil,915.0,263.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 4,13.0,4.0,1,144.2,72993,Soil,642.0,257.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 4,13.0,4.0,1,149.6,73012,Soil,654.0,256.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 4,13.0,4.0,1,143.95,72992,Soil,899.0,245.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 4,13.0,4.0,1,115.57,72885,Soil,897.0,237.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 4,13.0,4.0,1,138.35,72970,Soil,856.0,236.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 4,13.0,4.0,1,122.16,72909,Soil,876.0,233.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,435.53,64237,Soil,457.0,213.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,435.76,64238,Soil,273.0,184.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,248.9,2894,Soil,225.0,152.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,249.66,2897,Soil,76.0,148.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,132.05,50597,Soil,2775.0,120.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,89.36,23435,Soil,2811.0,119.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,589.96,4253,Soil,183.0,118.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 2,18.0,2.0,1,264.66,47302,Soil,2932.0,117.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,592.37,4263,Soil,27.0,114.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,225.62,51045,Soil,2795.0,113.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,498.66,46388,Soil,2861.0,110.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,338.44,49550,Soil,2807.0,104.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 6,19.0,6.0,0,141.36,25013,Soil,2834.0,102.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,179.64,44649,Soil,2966.0,101.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,210.53,50972,Soil,2899.0,101.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 2,11.0,2.0,1,605.29,57060,Soil,283.0,100.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,486.6,27385,Soil,2940.0,99.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,231.46,22735,Soil,2897.0,98.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,369.51,23315,Soil,2867.0,97.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,172.99,44613,Soil,2956.0,97.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 2,18.0,2.0,1,475.94,48327,Soil,2829.0,97.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,167.08,48728,Soil,2846.0,97.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,194.65,19379,Soil,2802.0,96.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,479.87,20575,Soil,2833.0,96.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 5,19.0,5.0,1,208.77,82291,Soil,2113.0,96.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 2,18.0,2.0,1,132.35,46660,Soil,2784.0,95.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,498.48,46387,Soil,2971.0,94.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 2,11.0,2.0,1,608.05,57071,Soil,380.0,94.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 2,11.0,2.0,1,612.77,57090,Soil,286.0,94.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,338.23,49549,Soil,2911.0,93.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,124.35,23575,Soil,2783.0,92.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 1,19.0,1.0,0,360.09,31427,Soil,2428.0,92.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 2,11.0,2.0,1,608.29,57072,Soil,288.0,92.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 2,11.0,2.0,1,621.3,57121,Soil,377.0,92.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,372.29,20124,Soil,2884.0,91.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,124.59,23576,Soil,2692.0,91.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,221.11,27946,Soil,2831.0,91.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 9,19.0,9.0,0,221.11,29459,Soil,2831.0,91.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,225.42,51044,Soil,2908.0,91.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 6,19.0,6.0,0,372.15,25840,Soil,2893.0,90.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 2,18.0,2.0,1,142.26,46708,Soil,2743.0,90.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 2,19.0,2.0,1,122.21,78241,Soil,2432.0,90.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 4,19.0,4.0,1,165.2,80994,Soil,2364.0,90.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 5,19.0,5.0,1,156.44,82130,Soil,2156.0,90.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 5,19.0,5.0,1,245.59,82404,Soil,2093.0,90.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,187.29,19348,Soil,2831.0,89.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 8,18.0,8.0,0,290.05,21560,Soil,2812.0,89.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,122.76,44340,Soil,2922.0,89.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 2,11.0,2.0,1,605.78,57062,Soil,382.0,89.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 2,11.0,2.0,1,606.03,57063,Soil,293.0,89.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 1,19.0,1.0,1,375.67,77833,Soil,2306.0,89.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 5,19.0,5.0,1,208.41,82290,Soil,2209.0,89.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,136.84,26134,Soil,2908.0,88.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 1,19.0,1.0,0,222.88,30965,Soil,2333.0,88.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,173.18,44614,Soil,2868.0,88.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 2,11.0,2.0,1,609.27,57076,Soil,379.0,88.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 4,19.0,4.0,1,209.92,81133,Soil,2339.0,88.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,193.32,17639,Soil,2884.0,87.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 6,19.0,6.0,0,141.62,25014,Soil,2747.0,87.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,137.53,27647,Soil,2780.0,87.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 9,19.0,9.0,0,137.53,29160,Soil,2780.0,87.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,352.68,45593,Soil,2906.0,87.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 2,18.0,2.0,1,254.31,47252,Soil,2872.0,87.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,208.86,50965,Soil,2785.0,87.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 2,11.0,2.0,1,706.55,57450,Soil,393.0,87.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 2,19.0,2.0,1,471.92,79399,Soil,2438.0,87.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 4,19.0,4.0,1,157.53,80970,Soil,2305.0,87.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,71.28,22061,Soil,2802.0,86.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 6,19.0,6.0,0,90.62,24828,Soil,2837.0,86.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,354.16,26912,Soil,2869.0,86.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 2,11.0,2.0,1,163.26,55293,Soil,247.0,86.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,89.6,23436,Soil,2726.0,85.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 6,19.0,6.0,0,82.8,24799,Soil,2837.0,85.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 6,19.0,6.0,0,94.06,24841,Soil,2752.0,85.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,347.8,26889,Soil,2870.0,85.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 1,19.0,1.0,0,274.96,31140,Soil,2423.0,85.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,482.56,1400,Soil,236.0,84.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,189.86,26324,Soil,2806.0,84.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 1,19.0,1.0,0,360.43,31428,Soil,2344.0,84.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 8,18.0,8.0,0,86.78,20707,Soil,2844.0,81.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,286.89,26670,Soil,2870.0,81.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 1,19.0,1.0,0,289.75,31189,Soil,2431.0,81.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,325.96,58225,Soil,313.0,81.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,482.79,1401,Soil,157.0,79.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,116.57,26061,Soil,2906.0,79.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,127.15,26099,Soil,2900.0,79.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 1,19.0,1.0,0,290.32,31191,Soil,2432.0,79.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 8,18.0,8.0,0,227.26,21298,Soil,2817.0,78.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 8,18.0,8.0,0,254.47,21411,Soil,2889.0,78.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 1,19.0,1.0,0,290.02,31190,Soil,2353.0,78.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 3,19.0,3.0,1,361.52,80394,Soil,2368.0,78.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,255.9,57953,Soil,317.0,75.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,621.73,59395,Soil,292.0,74.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,202.85,57743,Soil,321.0,73.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,352.5,66488,Soil,259.0,72.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,570.63,59184,Soil,353.0,70.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,375.95,66582,Soil,181.0,69.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 1,19.0,1.0,1,309.0,77610,Soil,2259.0,69.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,326.35,58226,Soil,381.0,68.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,290.4,61072,Soil,290.0,65.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,327.51,58229,Soil,374.0,64.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,202.36,57741,Soil,394.0,63.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,324.59,58219,Soil,388.0,62.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,360.29,58363,Soil,345.0,62.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,483.49,1404,Soil,90.0,61.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,513.83,64549,Soil,262.0,61.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,465.81,1332,Soil,90.0,60.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,482.27,1399,Soil,152.0,56.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,438.24,61661,Soil,302.0,53.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,677.51,2177,Soil,147.0,51.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,496.14,1454,Soil,152.0,48.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,217.44,65965,Soil,269.0,48.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,251.82,60918,Soil,244.0,45.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,570.58,62179,Soil,155.0,45.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,338.41,63851,Soil,226.0,44.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,221.84,65983,Soil,209.0,44.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,462.11,1317,Soil,155.0,43.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,591.18,4258,Soil,137.0,42.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,480.63,13490,Soil,209.0,42.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,304.98,687,Soil,83.0,41.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,313.42,720,Soil,126.0,40.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,325.97,61209,Soil,220.0,40.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,443.96,61684,Soil,220.0,39.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,609.02,64927,Soil,257.0,38.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,1,717.01,54505,Soil,325.0,37.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,469.91,64373,Soil,261.0,37.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,513.56,64548,Soil,323.0,37.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,616.02,64957,Soil,216.0,37.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,1,480.29,53566,Soil,323.0,36.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,1,515.31,53710,Soil,285.0,36.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,1,537.54,53799,Soil,322.0,36.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,1,553.72,53865,Soil,284.0,36.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,1,553.95,53866,Soil,320.0,36.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,1,695.73,54423,Soil,322.0,36.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,1,710.74,54480,Soil,316.0,36.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,261.41,60956,Soil,269.0,36.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,482.52,61838,Soil,196.0,36.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,336.06,63841,Soil,197.0,36.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,423.18,64187,Soil,238.0,36.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,353.22,3311,Soil,43.0,35.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,1,534.96,53788,Soil,286.0,35.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,1,536.11,53793,Soil,317.0,35.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,424.37,61608,Soil,213.0,35.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,530.18,62023,Soil,242.0,35.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,270.29,2980,Soil,38.0,34.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,591.41,4259,Soil,169.0,32.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,699.39,14354,Soil,211.0,32.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,392.98,3468,Soil,47.0,30.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,245.62,66076,Soil,201.0,30.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,390.12,3456,Soil,89.0,29.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,158.15,65731,Soil,272.0,28.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,688.41,6698,Soil,134.0,26.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,162.29,65748,Soil,237.0,25.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,718.73,9354,Soil,150.0,23.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,244.68,66072,Soil,238.0,23.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,277.23,66201,Soil,211.0,23.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,408.56,8149,Soil,122.0,22.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,585.5,67410,Soil,178.0,22.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,168.98,4695,Soil,145.0,21.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,408.83,8150,Soil,143.0,21.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,202.55,9928,Soil,159.0,21.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,423.56,13265,Soil,141.0,21.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,543.94,8666,Soil,133.0,20.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,701.3,14362,Soil,202.0,20.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,703.72,14372,Soil,225.0,20.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,340.87,10472,Soil,148.0,19.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,147.16,4611,Temp.,26.2,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,219.2,4887,Temp.,27.2,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,220.25,4891,Temp.,27.0,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,220.5,4892,Temp.,27.2,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,300.26,5198,Temp.,28.2,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,303.4,5211,Temp.,28.0,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,303.79,5212,Temp.,28.2,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,305.75,5218,Temp.,28.0,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,305.99,5219,Temp.,28.2,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,310.06,5236,Temp.,28.0,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 6,19.0,6.0,0,126.09,24958,Temp.,30.2,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 6,19.0,6.0,0,126.34,24959,Temp.,30.0,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 6,19.0,6.0,0,126.6,24960,Temp.,30.2,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 6,19.0,6.0,0,206.82,25247,Temp.,31.2,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 6,19.0,6.0,0,207.11,25248,Temp.,31.0,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 6,19.0,6.0,0,207.91,25251,Temp.,31.2,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,133.28,26121,Temp.,31.2,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,98.18,44206,Temp.,23.2,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,141.35,44441,Temp.,24.2,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,141.52,44442,Temp.,24.0,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,141.7,44443,Temp.,24.2,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,191.61,44714,Temp.,25.2,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,191.96,44716,Temp.,25.0,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,192.14,44717,Temp.,25.2,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,192.31,44718,Temp.,25.0,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,192.49,44719,Temp.,25.2,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,249.36,45030,Temp.,26.2,0.1999999999999993
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 2,18.0,2.0,1,119.35,46597,Temp.,29.2,0.1999999999999993
